id_aluno,semestre_atual,total_semestres_cursados,nota_disciplina1,nota_disciplina2,nota_disciplina3,nota_disciplina4,nota_disciplina5,nota_disciplina6,nota_disciplina7,nota_disciplina8,nota_disciplina9,nota_disciplina10,media_notas,taxa_aprovacao,frequencia,evadiu,qtd_trancamentos,slope_notas,std_notas,Probabilidade,Nível de Risco,Previsão Evasão (0/1)
851,9,9,6.84,2.93,0.21,2.85,5.58,9.55,4.65,1.62,7.56,2.48,8.19,0.95,62,0,4,0.0581212121212121,2.9334017037486624,0.529465355219556,🟠 Médio,0
852,10,1,8.27,6.59,8.14,4.33,5.32,6.92,2.49,6.8,5.33,6.33,0.05,1.0,24,0,1,-0.2236363636363636,1.7533827622943916,0.7129441775258608,🔴 Alto,1
853,8,3,2.85,4.11,8.43,9.32,0.04,4.37,8.15,2.03,0.76,6.79,1.44,0.12,100,0,1,-0.1161818181818182,3.3295520219192656,0.7869305562089678,🔴 Alto,1
854,1,5,6.69,9.04,7.3,1.08,6.91,1.29,2.34,2.42,0.15,4.75,3.37,0.34,64,0,3,-0.6420000000000001,3.1289900749105755,0.4936991995978315,🟠 Médio,0
855,5,3,4.13,2.08,7.2,7.26,5.92,8.25,6.36,8.44,5.56,6.51,6.62,0.68,10,1,1,0.3127878787878788,1.9207721248382263,0.4540873040744533,🟠 Médio,0
856,5,1,0.49,3.35,6.27,8.1,4.47,7.19,4.04,0.58,7.18,6.54,1.44,0.99,41,1,2,0.2627272727272726,2.720786038384251,0.3276030012430315,🟢 Baixo,0
857,1,4,6.92,7.69,7.08,8.41,7.68,4.09,1.72,4.67,7.91,0.3,9.26,0.08,51,1,4,-0.5681818181818182,2.8309168126244897,0.4724375901277612,🟠 Médio,0
858,3,3,9.14,3.5,8.86,8.1,3.6,4.26,8.97,6.21,2.28,1.11,3.89,0.91,86,1,2,-0.5502424242424243,3.028131253576847,0.7686018623225885,🔴 Alto,1
859,7,10,0.82,2.71,6.98,6.27,1.37,4.68,1.62,7.78,9.23,1.98,0.06,0.2,40,1,2,0.2996363636363636,3.043971090532892,0.2138034924686826,🟢 Baixo,0
860,5,9,2.48,0.94,3.22,9.46,5.82,3.32,7.12,5.1,9.9,5.52,4.46,0.85,12,1,2,0.5452121212121214,2.931517619861009,0.7596842948679307,🔴 Alto,1
861,7,8,7.74,0.48,1.64,1.91,2.59,9.23,7.13,9.25,6.72,7.58,2.01,0.6,53,0,0,0.6217575757575757,3.3807890269054712,0.490913342318535,🟠 Médio,0
862,4,9,0.55,2.99,2.5,9.25,5.57,9.39,5.98,7.72,4.3,1.58,3.02,0.3,67,0,1,0.2336363636363637,3.132170174176365,0.3194938225854604,🟢 Baixo,0
863,10,3,7.06,3.34,8.88,2.87,8.32,0.8,5.19,2.52,3.6,3.04,7.4,0.24,26,1,4,-0.4043636363636364,2.694079104670504,0.3864645577948899,🟢 Baixo,0
864,5,7,6.28,1.7,2.65,8.35,1.02,6.02,1.02,8.06,2.89,0.09,0.47,0.36,45,1,0,-0.2261818181818183,3.085985525997597,0.2446341788419798,🟢 Baixo,0
865,5,8,5.71,6.55,9.18,4.73,6.04,2.84,8.49,1.18,9.31,2.55,5.56,0.58,95,0,4,-0.2487272727272727,2.8523004361002675,0.3317138571009339,🟢 Baixo,0
866,8,6,6.86,7.79,5.87,9.21,7.98,7.55,4.73,7.28,7.12,5.63,7.21,0.09,94,1,2,-0.1368484848484848,1.2991518600823984,0.694834583892011,🔴 Alto,1
867,5,2,7.57,6.91,3.15,2.74,4.69,4.78,8.86,7.21,9.53,8.57,0.59,0.45,13,1,3,0.4005454545454546,2.41175569980783,0.4631689320448978,🟠 Médio,0
868,4,1,9.8,1.67,6.7,4.09,1.18,3.48,2.13,2.16,0.8,4.61,4.8,0.76,72,0,4,-0.4792727272727274,2.807568342890338,0.7834665450997618,🔴 Alto,1
869,5,9,3.6,7.4,7.44,7.3,3.9,9.02,6.11,9.72,6.76,2.67,9.16,0.17,93,1,4,0.0006060606060605,2.333199043754685,0.275059973185811,🟢 Baixo,0
870,10,4,5.23,3.44,3.56,4.96,9.03,4.11,0.89,6.86,0.6,9.81,9.59,0.96,68,1,0,0.1255151515151515,3.058948439505896,0.3235807851642896,🟢 Baixo,0
871,5,8,7.49,8.81,8.84,3.0,3.11,1.73,7.43,4.79,6.72,6.37,1.29,0.8,30,1,2,-0.2003030303030303,2.530671628024641,0.6299057019011064,🔴 Alto,1
872,6,6,5.02,5.47,4.94,4.84,1.02,8.85,9.2,2.16,4.89,5.98,4.4,0.73,44,0,3,0.0702424242424242,2.517269464232138,0.493372170708821,🟠 Médio,0
873,10,8,8.13,1.37,1.26,0.71,6.82,3.8,2.91,1.0,0.44,1.46,7.36,0.54,8,0,0,-0.3894545454545455,2.686803139627299,0.6436533487473841,🔴 Alto,1
874,1,5,1.73,8.75,2.26,2.13,4.23,9.67,4.88,8.95,0.55,6.78,8.12,0.28,10,1,2,0.2132727272727273,3.3580584668326825,0.3141969536619844,🟢 Baixo,0
875,5,2,8.97,7.94,7.5,3.07,1.6,4.61,1.01,5.05,8.36,8.73,1.74,0.42,95,1,1,-0.0887272727272728,3.0283482846814915,0.6398741460648462,🔴 Alto,1
876,6,4,3.09,1.68,8.12,2.2,6.84,5.93,2.55,5.94,0.62,4.33,4.42,0.42,99,0,3,-0.0425454545454545,2.482064552835894,0.5242333733562825,🟠 Médio,0
877,7,10,5.7,4.41,5.31,5.56,8.0,0.43,9.86,5.61,8.01,5.39,0.86,0.71,60,0,0,0.1772121212121211,2.5272022299592707,0.5834710143436505,🟠 Médio,0
878,2,7,4.27,0.56,3.16,2.11,4.72,3.39,0.7,2.0,4.55,7.62,0.99,0.53,41,1,4,0.2831515151515152,2.123491883143841,0.7232751580361723,🔴 Alto,1
879,7,2,2.39,9.69,4.56,2.07,1.32,6.7,1.86,9.54,9.24,3.0,8.54,0.98,87,0,0,0.1938787878787878,3.439221649669523,0.3175478310424548,🟢 Baixo,0
880,3,7,3.2,1.75,9.51,9.37,8.74,4.47,7.69,8.83,8.37,2.32,2.76,0.28,49,0,2,0.1558181818181818,3.120648970967417,0.2993435121256776,🟢 Baixo,0
881,3,8,4.96,6.74,2.57,5.81,2.91,4.12,1.58,2.16,1.75,3.1,9.93,0.31,26,0,3,-0.3951515151515152,1.7706935238927022,0.3306939868777112,🟢 Baixo,0
882,1,8,7.36,7.64,3.73,2.36,4.88,1.68,3.19,4.73,0.54,3.67,6.19,0.61,89,0,0,-0.4764848484848485,2.278478049537064,0.6901455177946739,🔴 Alto,1
883,3,4,0.83,1.19,0.99,7.32,4.43,9.94,5.77,9.12,0.07,0.59,0.22,0.5,31,1,4,0.1909696969696969,3.799269666659633,0.579511192707834,🟠 Médio,0
884,1,7,8.68,0.33,1.76,0.38,9.13,2.11,8.89,1.77,1.07,2.93,2.88,0.64,28,0,1,-0.1697575757575755,3.6685881329046586,0.6017886249535279,🔴 Alto,1
885,2,1,0.95,4.29,7.23,0.43,2.24,2.97,5.93,9.32,9.21,6.86,2.79,0.5,15,1,2,0.698848484848485,3.2520320143292296,0.4861336186402155,🟠 Médio,0
886,5,1,5.9,6.07,3.71,3.54,9.85,5.69,3.82,1.42,1.99,7.0,1.73,0.56,70,0,4,-0.2026060606060606,2.5147584377033114,0.395370425628011,🟢 Baixo,0
887,5,1,2.53,5.66,3.92,3.84,0.79,5.92,6.79,3.48,5.07,0.44,2.52,0.36,46,1,3,-0.0676363636363636,2.12311720511767,0.3152936777723996,🟢 Baixo,0
888,9,3,2.88,8.45,6.42,5.61,6.1,3.63,1.0,2.52,7.76,3.97,4.37,0.83,22,0,3,-0.1867878787878787,2.4135184091096367,0.7127090899394001,🔴 Alto,1
889,5,6,8.97,9.16,4.89,4.61,4.73,1.88,7.78,8.34,8.59,1.55,0.62,0.47,95,1,4,-0.2840000000000001,2.899954022624037,0.303148612018591,🟢 Baixo,0
890,1,9,1.57,5.68,9.86,3.3,1.83,4.69,0.0,8.7,4.68,7.87,8.06,0.79,37,0,3,0.2233939393939394,3.258833465452869,0.2449558033352365,🟢 Baixo,0
891,8,10,7.89,5.31,4.12,6.23,6.62,5.44,1.59,1.66,9.08,8.67,4.65,0.0,37,0,4,0.0364242424242424,2.6264316730753405,0.3723788525117151,🟢 Baixo,0
892,6,9,7.39,5.55,7.18,8.5,3.69,5.73,5.04,0.82,5.3,5.16,6.7,0.25,75,1,3,-0.3755151515151516,2.133193745433254,0.2358327801094364,🟢 Baixo,0
893,2,2,7.72,6.24,9.41,8.79,5.3,4.47,1.37,9.78,4.04,3.47,6.19,0.49,41,1,2,-0.4538787878787879,2.8125135061404096,0.799196108428259,🔴 Alto,1
894,7,4,9.25,9.12,2.93,5.29,3.86,2.01,9.5,8.4,0.57,6.69,2.54,0.52,46,1,0,-0.2712727272727272,3.302022275986507,0.3541236812378976,🟢 Baixo,0
895,5,2,3.1,1.01,9.28,2.07,1.57,6.44,8.88,1.77,7.14,7.6,0.05,0.92,66,0,3,0.4312727272727273,3.28242525513614,0.2052042499576745,🟢 Baixo,0
896,2,1,8.0,7.98,0.28,0.43,9.58,4.12,9.89,9.43,8.8,5.69,9.04,0.82,90,1,2,0.324969696969697,3.667933114621004,0.7081838999862555,🔴 Alto,1
897,7,6,6.12,3.26,9.42,7.8,4.35,4.41,3.62,7.31,7.48,3.02,3.89,0.22,56,1,4,-0.1296363636363636,2.239292795107916,0.3404864417721994,🟢 Baixo,0
898,7,1,4.24,8.91,4.18,8.24,1.59,6.31,6.12,9.69,9.21,7.68,7.04,0.2,83,1,3,0.3573939393939393,2.632911569599962,0.8599603511619293,🔴 Alto,1
899,7,10,0.98,8.69,1.62,1.39,5.67,4.66,1.63,6.15,6.21,9.95,8.05,0.91,20,1,3,0.5195757575757576,3.206126946956405,0.2971335324347383,🟢 Baixo,0
900,8,4,2.59,5.72,3.27,8.88,3.58,3.62,4.61,3.8,2.72,1.41,4.38,0.21,84,0,0,-0.252969696969697,2.0647625636969607,0.4662416106718773,🟠 Médio,0
901,6,9,9.77,9.72,6.25,4.67,2.37,5.52,1.74,7.8,0.22,7.11,9.0,0.31,6,1,1,-0.5353333333333333,3.2827023082278486,0.3161220780789442,🟢 Baixo,0
902,5,5,4.88,2.35,1.85,9.42,0.32,4.74,7.78,3.21,3.94,7.21,4.9,0.16,45,0,2,0.2327272727272727,2.8588459209967927,0.5836047784951542,🟠 Médio,0
903,5,8,2.09,2.56,4.06,3.61,1.45,5.71,0.23,6.82,5.23,8.62,7.94,0.42,33,0,0,0.5174545454545456,2.588696797833055,0.5652329099333546,🟠 Médio,0
904,10,6,0.39,0.36,0.63,7.13,9.99,5.33,9.77,5.65,5.37,3.11,6.83,0.58,79,0,3,0.5327878787878788,3.6177588212716567,0.1446797163716037,🟢 Baixo,0
905,8,2,2.75,3.39,1.14,5.25,5.39,5.91,4.76,1.43,3.0,9.43,1.45,0.23,88,1,2,0.3508484848484849,2.456828352888243,0.2358704079116564,🟢 Baixo,0
906,9,1,8.26,8.43,0.29,4.73,3.02,2.06,9.0,3.02,9.41,1.16,9.66,0.13,14,0,0,-0.191151515151515,3.5164559178556782,0.8251396473296263,🔴 Alto,1
907,3,2,3.38,8.2,3.17,1.86,7.18,5.57,5.06,2.59,3.71,1.6,8.28,0.86,67,1,3,-0.2567272727272727,2.2183016526663413,0.4872236258221756,🟠 Médio,0
908,2,7,3.45,5.49,5.66,8.06,8.12,7.15,9.36,4.31,5.34,0.45,7.81,0.59,29,0,4,-0.1931515151515152,2.617065574688992,0.5175334894301006,🟠 Médio,0
909,8,2,0.57,6.96,8.03,2.19,8.13,7.41,5.44,3.93,4.71,4.48,5.85,0.29,27,0,3,0.0483030303030301,2.5276086634515944,0.6409525624748723,🔴 Alto,1
910,5,2,1.92,0.93,4.98,4.85,1.79,4.92,7.8,4.34,7.65,8.21,6.26,0.9,18,0,4,0.6813939393939397,2.6099316721579773,0.2960318409622526,🟢 Baixo,0
911,8,9,2.33,9.26,6.25,5.39,6.37,4.72,8.05,3.48,8.19,1.43,7.21,0.19,99,1,3,-0.1400606060606061,2.5924722220734058,0.3669534205489993,🟢 Baixo,0
912,8,9,0.76,4.33,5.17,7.69,8.85,3.01,7.64,1.82,0.44,0.15,7.72,0.13,23,0,2,-0.3361212121212122,3.259008710908545,0.4068682211481274,🟢 Baixo,0
913,9,9,4.21,3.82,5.38,5.25,7.37,0.32,3.39,8.35,3.59,1.56,4.8,0.92,96,1,2,-0.1408484848484848,2.422332209531412,0.6288183515819309,🔴 Alto,1
914,9,4,6.01,1.29,3.87,2.25,4.4,5.1,1.01,5.87,6.05,7.78,0.22,0.33,59,1,1,0.3407878787878788,2.247067471666621,0.3183880247499334,🟢 Baixo,0
915,2,7,2.89,5.27,7.33,4.64,1.64,3.11,9.93,4.92,9.97,5.13,3.27,0.68,43,0,1,0.3536363636363637,2.821374960310428,0.4742452297442999,🟠 Médio,0
916,10,1,2.46,4.83,9.05,6.01,1.0,3.81,3.7,6.78,8.85,2.66,9.87,0.35,20,1,3,0.0876969696969696,2.716277068178265,0.4592000512211728,🟠 Médio,0
917,1,3,4.31,6.06,1.45,8.15,9.2,2.28,1.81,4.89,7.44,8.13,6.1,0.48,90,1,3,0.213939393939394,2.8619721250292507,0.801017980326167,🔴 Alto,1
918,9,7,4.87,8.96,4.36,8.93,0.16,3.56,0.55,3.43,6.25,9.42,0.0,0.13,78,1,0,-0.0267272727272727,3.3399016951601035,0.3463208169233874,🟢 Baixo,0
919,4,8,7.49,3.04,3.69,8.1,6.98,3.33,7.15,8.97,4.24,6.84,1.31,0.81,67,1,2,0.1360606060606061,2.179725008140043,0.4799137601880461,🟠 Médio,0
920,5,3,7.82,0.97,0.45,1.14,0.5,0.51,6.65,5.8,0.73,6.08,6.01,0.56,28,0,1,0.1572727272727272,3.0826584847065583,0.3664371953193773,🟢 Baixo,0
921,4,6,0.8,4.12,2.7,2.78,6.36,9.9,1.25,6.25,1.97,4.93,2.57,0.29,34,0,1,0.2352727272727273,2.8148581965467936,0.4469139048372457,🟠 Médio,0
922,4,7,2.36,7.04,2.45,9.66,7.57,9.91,5.63,3.34,1.57,5.25,3.38,0.34,9,1,2,-0.1065454545454544,3.032369077507259,0.4065253676071875,🟢 Baixo,0
923,9,2,9.76,7.56,1.27,0.0,9.14,9.71,5.11,1.62,2.21,2.21,0.74,0.6,61,0,2,-0.5318181818181817,3.862263153471895,0.7082137437819988,🔴 Alto,1
924,5,2,5.06,10.0,6.23,4.88,7.86,5.96,3.74,5.61,8.34,9.57,0.96,0.01,8,1,3,0.1245454545454546,2.104916203135465,0.5969195089096485,🔴 Alto,1
925,2,7,3.56,2.65,6.68,3.64,2.81,8.07,1.89,2.98,8.44,8.8,1.37,0.73,71,1,0,0.4193939393939395,2.718090833246339,0.437448438611191,🟠 Médio,0
926,6,2,1.66,9.03,9.24,8.26,6.88,2.56,1.85,2.72,7.49,1.16,0.58,0.8,87,1,1,-0.4329090909090909,3.357976407831889,0.6415036513598612,🔴 Alto,1
927,1,5,0.02,6.27,9.79,7.58,1.25,9.56,9.13,2.92,1.6,9.07,3.13,0.08,20,0,2,0.165878787878788,3.875972852788776,0.5557924755844794,🟠 Médio,0
928,8,9,1.17,0.54,3.53,8.89,8.01,4.71,4.05,2.99,3.34,7.56,4.49,0.71,58,1,0,0.3429696969696969,2.838917829815517,0.6202095792138002,🔴 Alto,1
929,9,1,4.45,0.09,0.51,7.73,0.52,0.69,9.92,6.17,3.28,0.94,5.45,0.6,40,1,1,0.1562424242424243,3.512491992873436,0.5277017508844762,🟠 Médio,0
930,1,1,5.36,4.16,1.68,2.68,9.0,2.44,2.76,3.79,3.26,6.96,6.82,0.9,82,1,3,0.0747272727272727,2.2824862175560523,0.4539677485951244,🟠 Médio,0
931,3,3,6.74,8.11,9.99,4.73,6.35,4.48,1.44,4.46,8.87,2.65,1.33,0.54,83,0,0,-0.4295757575757575,2.7307906872878003,0.4488645768289988,🟠 Médio,0
932,10,9,7.85,9.73,1.93,6.54,0.94,0.73,1.49,2.66,5.09,0.8,1.78,0.05,5,1,4,-0.6523636363636364,3.290903962270684,0.7794675350081606,🔴 Alto,1
933,3,8,0.32,5.97,4.36,6.96,5.73,1.41,2.88,6.82,4.7,7.76,9.46,0.24,32,0,4,0.3261212121212122,2.473753109031789,0.3493345701209295,🟢 Baixo,0
934,10,7,4.38,3.39,6.83,9.79,6.71,3.76,7.79,1.83,1.18,0.77,2.48,0.96,96,1,1,-0.4964242424242424,3.032692423133829,0.4461329617725151,🟠 Médio,0
935,2,2,4.93,9.27,8.1,9.92,4.19,7.05,2.75,0.95,1.43,3.98,4.34,0.32,86,0,1,-0.7141212121212122,3.1885665535890366,0.8988468215965851,🔴 Alto,1
936,6,2,0.66,2.79,4.2,1.97,4.05,6.97,2.04,3.89,0.92,6.16,6.36,0.93,74,0,2,0.2302424242424243,2.097020372920693,0.3458429658699739,🟢 Baixo,0
937,8,1,6.97,8.06,0.53,2.99,0.32,1.98,1.38,7.95,6.24,9.38,6.41,0.38,60,1,0,0.259878787878788,3.480951338674849,0.7968745250228584,🔴 Alto,1
938,1,2,3.83,6.91,6.02,2.9,2.65,1.43,8.05,6.38,6.92,4.28,3.16,0.34,47,1,2,0.1221212121212121,2.2137652690984804,0.309899418863944,🟢 Baixo,0
939,1,4,8.89,4.4,1.22,3.25,1.5,7.65,0.02,7.59,8.46,2.79,8.41,0.88,13,0,0,0.0110909090909091,3.3114349021400247,0.2730608687710357,🟢 Baixo,0
940,6,1,0.31,0.01,6.12,9.37,3.92,8.04,3.87,6.27,4.12,3.03,5.36,0.5,1,0,4,0.2522424242424242,3.032421841073933,0.6854046104883614,🔴 Alto,1
941,8,8,4.3,2.01,6.47,8.32,8.99,1.95,3.58,1.77,9.16,7.58,0.35,0.29,24,0,3,0.210969696969697,3.028413776220152,0.4032712396616217,🟢 Baixo,0
942,10,1,3.03,9.13,3.91,4.13,5.13,2.69,0.22,0.16,7.07,3.69,3.17,0.82,11,1,3,-0.2509090909090909,2.7640598160435434,0.7888153466759862,🔴 Alto,1
943,5,8,0.84,7.72,4.99,9.58,7.41,3.37,5.7,1.07,1.5,1.41,9.02,0.4,69,1,0,-0.4466060606060606,3.1817132002883115,0.5613569585042383,🟠 Médio,0
944,7,5,3.17,0.59,7.77,9.52,0.89,7.93,5.26,5.02,9.59,5.83,1.37,0.37,2,1,0,0.4087878787878787,3.2506377152115173,0.5838162695106897,🟠 Médio,0
945,3,2,0.81,9.21,4.85,8.58,5.65,9.46,6.62,9.79,9.45,0.11,5.85,0.43,11,0,3,0.1091515151515152,3.5994476428103983,0.6016662109090319,🔴 Alto,1
946,10,6,5.71,6.33,9.78,9.67,0.94,1.36,2.64,5.73,4.01,5.9,4.08,0.7,90,1,4,-0.336060606060606,3.0573701480557145,0.3797994677013206,🟢 Baixo,0
947,9,10,0.82,8.55,0.17,6.95,0.73,7.3,0.7,0.41,3.01,1.48,8.82,0.25,50,1,3,-0.2655757575757576,3.2849211050901466,0.3454237065162172,🟢 Baixo,0
948,3,9,1.39,6.76,4.82,2.38,8.57,5.97,9.19,7.07,1.06,5.5,5.75,0.27,5,1,1,0.1586060606060607,2.85953551006686,0.3478587994986441,🟢 Baixo,0
949,6,8,2.0,5.73,3.94,7.62,4.11,0.77,6.36,3.61,3.27,3.5,7.91,0.54,71,1,0,-0.0756969696969697,2.026702028200276,0.7398177082180468,🔴 Alto,1
950,5,9,5.68,1.91,5.6,4.84,7.37,2.31,9.82,7.54,0.47,3.01,0.25,0.28,73,0,2,-0.088060606060606,2.9288573805420364,0.2831399820202348,🟢 Baixo,0
951,1,1,8.72,1.75,0.6,0.65,1.57,7.88,7.56,5.27,9.04,9.36,1.85,0.24,87,1,4,0.6495757575757575,3.713704350106508,0.2616843572881167,🟢 Baixo,0
952,9,6,7.57,8.31,0.06,7.23,4.1,7.48,5.81,7.74,3.5,2.97,7.07,0.15,11,1,1,-0.2275757575757575,2.711236085461964,0.4768201024304619,🟠 Médio,0
953,9,6,2.73,6.25,4.19,9.26,4.57,1.28,2.23,6.88,7.41,1.55,8.96,0.15,9,1,3,-0.0813939393939394,2.731056978940978,0.385171837680329,🟢 Baixo,0
954,3,2,3.84,9.83,4.47,4.19,9.41,4.36,3.93,7.38,5.01,9.59,6.75,0.74,66,1,2,0.1619999999999999,2.558703881959684,0.4277516742870355,🟠 Médio,0
955,10,9,8.51,9.73,9.41,0.78,2.63,5.19,5.7,9.43,3.35,9.79,8.31,0.4,10,0,4,-0.0952727272727273,3.3714645680079944,0.3970791919238837,🟢 Baixo,0
956,2,9,2.01,8.12,3.9,0.33,3.95,3.67,4.17,3.4,4.23,0.03,5.15,0.98,66,1,0,-0.220060606060606,2.282685796259407,0.5132329556095714,🟠 Médio,0
957,2,2,4.58,2.57,0.26,3.4,2.26,2.65,5.55,4.7,4.93,7.87,7.52,0.57,88,0,4,0.4555757575757577,2.112450130903818,0.7036269126603212,🔴 Alto,1
958,2,7,8.51,8.12,4.78,4.03,3.88,9.47,0.59,0.03,2.13,5.32,0.19,0.7,14,1,3,-0.6007272727272727,3.2622664241631494,0.8762861843170245,🔴 Alto,1
959,1,5,3.65,6.68,0.34,6.86,6.4,1.59,0.8,3.23,9.57,1.04,0.33,0.99,81,1,0,-0.0715151515151514,3.180933475849154,0.2805023702045505,🟢 Baixo,0
960,8,10,2.35,0.49,7.42,6.7,2.21,6.83,5.2,1.46,2.79,0.9,6.93,0.56,45,1,2,-0.1613939393939394,2.643134713008611,0.5460529177674172,🟠 Médio,0
961,5,3,8.29,3.72,5.08,9.76,5.44,5.49,2.22,4.2,2.28,4.11,3.43,0.72,88,0,1,-0.4525454545454546,2.40564821479229,0.6644670822107621,🔴 Alto,1
962,5,7,4.77,9.02,9.35,1.28,9.83,2.8,4.94,4.2,4.36,7.17,5.42,0.3,55,0,2,-0.1989090909090908,2.9239501439738063,0.5099742361957909,🟠 Médio,0
963,5,7,4.58,3.99,8.34,8.65,7.57,5.14,2.31,0.49,0.53,3.44,6.98,0.39,29,1,1,-0.5768484848484849,2.978247807016736,0.5328003754440199,🟠 Médio,0
964,8,7,8.19,7.3,1.84,4.74,3.57,4.04,8.37,4.54,4.36,1.97,7.86,0.93,71,0,1,-0.3133333333333332,2.3458748664174074,0.4487077280314611,🟠 Médio,0
965,7,4,7.06,5.92,8.62,7.26,1.54,7.71,1.35,0.54,4.77,8.54,1.21,0.66,3,1,4,-0.282969696969697,3.114851342983945,0.8184248506850589,🔴 Alto,1
966,2,10,5.77,3.81,7.27,3.16,2.25,2.78,4.04,1.69,0.58,8.57,2.3,0.03,24,0,1,-0.1341818181818181,2.517422844453783,0.3611474293990225,🟢 Baixo,0
967,10,6,6.97,3.49,2.27,4.44,4.86,6.44,2.48,4.99,9.15,2.51,6.95,0.63,56,0,3,0.0532121212121212,2.241472730148641,0.4859576950816696,🟠 Médio,0
968,10,5,3.1,3.43,7.17,7.46,0.25,6.29,5.94,5.3,4.67,8.58,0.34,0.18,21,1,0,0.3038181818181818,2.460381406747065,0.4396843996962288,🟠 Médio,0
969,2,1,6.37,3.03,9.84,7.62,3.39,4.94,6.12,2.98,2.7,5.34,8.92,0.79,83,1,2,-0.2959393939393939,2.329544781473172,0.4615619249253032,🟠 Médio,0
970,9,10,4.17,9.09,7.57,5.01,7.27,2.79,0.31,3.6,5.09,5.18,5.21,0.0,18,0,2,-0.3475151515151515,2.539793517416546,0.459698660786283,🟠 Médio,0
971,3,6,1.07,0.07,2.88,9.98,0.22,8.02,4.2,6.57,1.56,9.62,9.63,0.08,96,0,4,0.5835757575757575,3.8574702418381226,0.0655007220836523,🟢 Baixo,0
972,10,3,2.65,8.54,2.31,5.15,1.07,2.96,0.55,6.05,7.34,9.47,5.41,0.14,27,0,1,0.3622424242424243,3.1579158035359685,0.6315476496248049,🔴 Alto,1
973,10,2,4.23,5.18,3.31,5.24,7.91,5.2,5.79,1.23,3.66,2.07,8.03,0.68,90,0,4,-0.2517575757575758,1.9277321160138172,0.410676096055014,🟢 Baixo,0
974,8,3,2.79,8.65,0.94,8.43,0.07,7.32,6.03,9.27,8.73,9.79,4.67,0.33,43,1,0,0.6379393939393941,3.618550354308568,0.4938313259296434,🟠 Médio,0
975,6,5,2.07,0.21,6.13,3.04,1.99,9.7,7.75,7.8,8.86,5.28,6.97,0.69,42,0,0,0.7250303030303031,3.289329718954912,0.2010939658102263,🟢 Baixo,0
976,9,5,1.51,3.77,9.72,6.44,6.3,4.74,1.25,3.56,9.91,3.2,4.7,0.63,47,1,4,0.062181818181818,3.0417611857460325,0.5450483729443315,🟠 Médio,0
977,10,7,0.06,0.23,6.49,8.9,5.22,4.35,1.27,9.93,2.44,2.78,6.61,0.65,43,1,0,0.2023636363636364,3.461188138968082,0.47519265020215,🟠 Médio,0
978,8,3,7.45,5.05,8.2,1.87,9.97,7.49,5.85,9.35,0.78,5.59,1.26,0.34,24,1,0,-0.1904242424242424,3.0053359952664933,0.1555010632148588,🟢 Baixo,0
979,7,8,8.39,5.57,4.73,0.87,7.01,0.16,5.86,0.03,7.29,5.5,2.26,0.45,61,0,3,-0.1778787878787878,3.0775222717851016,0.4789476388568388,🟠 Médio,0
980,3,10,8.79,4.56,3.8,6.47,3.51,9.9,0.54,5.82,1.74,7.81,6.07,0.23,25,1,4,-0.1809696969696969,3.0297055229106924,0.5080470486053625,🟠 Médio,0
981,3,3,4.12,4.92,4.66,7.64,1.43,5.26,2.65,6.22,7.47,6.1,5.02,0.68,89,0,0,0.1959393939393939,1.9714126350862664,0.3465304914478068,🟢 Baixo,0
982,6,10,4.18,8.85,5.52,6.75,6.96,5.51,6.38,5.02,1.51,4.02,3.97,0.01,55,0,0,-0.3507878787878788,1.993483829324376,0.64429919980938,🔴 Alto,1
983,3,10,3.88,0.27,0.01,1.88,1.57,6.55,5.57,9.68,3.05,9.02,6.56,0.58,85,0,4,0.7886060606060608,3.453828149877884,0.0697258251356599,🟢 Baixo,0
984,4,8,1.42,6.19,4.3,1.14,2.67,1.54,3.87,1.78,9.77,1.01,2.08,0.38,96,1,1,0.0959393939393939,2.8035550843725385,0.5428878200945001,🟠 Médio,0
985,2,7,6.86,3.94,5.57,1.44,7.64,0.44,2.13,1.76,6.29,8.82,5.69,0.13,93,1,3,0.060060606060606,2.938720243008284,0.5958890576082233,🔴 Alto,1
986,10,5,4.58,2.05,0.84,8.56,5.14,6.06,0.52,2.46,3.92,8.17,3.48,0.21,65,0,3,0.1836363636363636,2.824684839843986,0.450104588052817,🟠 Médio,0
987,2,5,5.62,8.76,9.42,1.09,2.68,0.79,4.47,3.93,3.74,4.96,2.68,0.51,49,0,2,-0.3653333333333333,2.855926391830776,0.3100766805469174,🟢 Baixo,0
988,4,3,5.93,1.49,8.64,5.8,1.54,6.17,8.56,1.75,8.72,0.34,9.09,0.8,18,1,2,-0.1287272727272727,3.3181795544478234,0.4003214609687171,🟢 Baixo,0
989,8,8,3.71,9.04,9.15,2.65,5.99,9.13,1.46,0.9,0.26,4.86,6.91,0.79,40,1,3,-0.5623636363636364,3.492599318559173,0.5294875934832948,🟠 Médio,0
990,6,2,4.72,5.14,4.84,2.59,4.56,8.41,2.38,8.9,4.55,2.51,3.45,0.62,90,1,1,-0.003030303030303,2.2616218369420946,0.3084539757967325,🟢 Baixo,0
991,4,2,2.11,3.29,7.83,7.18,9.41,0.56,9.17,0.52,3.39,2.64,4.85,0.66,20,0,4,-0.2058181818181818,3.4528442382090354,0.7440637085049152,🔴 Alto,1
992,10,10,9.27,4.7,2.62,0.57,9.66,3.97,1.78,5.25,0.82,9.09,2.72,0.83,68,1,2,-0.107212121212121,3.5040422688977686,0.3045727483676642,🟢 Baixo,0
